numero_contrato,numero_catastro,titular_contrato,ci_titular,categoria,subcategoria,medidor_iot,fecha_contrato,estado_contrato,diametro_conexion,tipo_servicio
CT-00017410,12-20-294-2782-000,ZAIDA ROZAS,9711857 CBBA,Residencial,R4,5D:78:06:50:85:5F,02/28/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017414,03-05-706-8494-000,GLORIA DEL PANIAGUA,7958286 CBBA,Residencial,R4,FD:35:78:E3:10:5A,03/04/24,ACTIVO,"1""",Agua + Alcantarillado
CT-00017423,04-14-914-8489-000,RAMIRO EDU GARRIGA COBO,6992284 CBBA,Residencial,R4,20:AD:7B:35:DD:EC,04/06/26,ACTIVO,"1/2""",Agua Potable
CT-00017450,11-06-925-7342-000,ENRIQUE SEGARRA PEIRÃ³,2258019 CBBA,Residencial,R2,DA:D3:22:A3:25:8F,03/21/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017462,10-14-192-6262-000,AGAPITO NACIO ARIAS MURO,9522002 CBBA,Residencial,R2,25:49:48:E2:74:C8,09/09/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017472,02-08-714-4034-000,NAYARA SANTAMARIA VILAR,1540468 CBBA,Residencial,R3,F4:56:F8:BC:D4:A2,04/03/17,MOROSO,"1/2""",Agua + Alcantarillado
CT-00017478,06-02-304-9626-000,LUCIANA GUITART-BLAZQUEZ,8510895 CBBA,Residencial,R4,6E:7D:D5:A4:75:41,08/03/14,ACTIVO,"1/2""",Agua Potable
CT-00017518,03-06-806-5047-000,ANA SOFÃ­A RIOS GOMIS,6623960 CBBA,Residencial,R3,52:77:14:3D:EE:64,05/09/24,ACTIVO,"1""",Agua Potable
CT-00017530,03-07-502-5385-000,MARCIANO CABEZAS,8534973 CBBA,Residencial,R1,AD:60:67:7E:A2:57,05/21/24,ACTIVO,"1/2""",Agua Potable
CT-00017574,02-15-121-4491-000,MIGUELA BERTRÃ¡N MOYA,7159637 CBBA,Residencial,R4,B8:17:2E:38:9D:66,04/18/12,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017594,11-18-248-2607-000,ZORAIDA MÃ¡RQUEZ ESTEVE,3088656 CBBA,Residencial,R1,4F:C6:0F:38:3C:AD,02/28/15,ACTIVO,"3/4""",Agua Potable
CT-00017602,05-05-510-4125-000,CECILIO GUERRA SOLÃ©,6685072 CBBA,Residencial,R3,B6:D6:70:88:9D:7F,04/29/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017608,02-03-568-8073-000,MARIANELA LAGO CONDE,5139159 CBBA,Residencial,R3,40:A1:DB:70:65:58,01/17/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017617,01-15-385-7789-000,JOAN MILLA FIGUEROLA,8955498 CBBA,Residencial,R4,68:14:2D:36:40:51,12/07/20,MOROSO,"1/2""",Agua + Alcantarillado
CT-00017668,05-18-388-9493-000,MARTÃ­N NAVARRETE,4478871 CBBA,Residencial,R2,01:FA:FB:35:C1:46,12/24/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017670,06-11-015-4986-000,ONOFRE DELGADO GALLARDO,8329183 CBBA,Residencial,R2,98:F8:36:B9:DD:9C,07/09/22,INACTIVO,"1/2""",Agua Potable
CT-00017676,11-18-018-6219-000,ELIGIO ISIDRO GALAN CISNEROS,6694472 CBBA,Comercial Especial,CE,95:75:40:2A:B7:14,07/10/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017690,05-04-161-8036-000,ALONDRA YUSTE PINTOR,5755510 CBBA,Comercial,C,29:3B:A5:DC:F4:E4,04/03/13,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017717,10-19-584-9244-000,PANCHO MORÃ¡N SILVA,2146850 CBBA,Residencial,R2,C5:1F:60:8B:83:97,12/01/12,ACTIVO,"1/2""",Solo Agua
CT-00017723,03-15-321-9715-000,ELBA DE ALBA,8045912 CBBA,Residencial,R2,65:19:F7:79:0A:3B,12/18/11,CORTADO,"1/2""",Agua Potable
CT-00017724,02-15-944-4880-000,BAUTISTA MORALEDA-ALCÃ¡ZAR,5951087 CBBA,Residencial,R3,FF:DB:68:40:0C:7E,07/13/23,MOROSO,"1/2""",Solo Agua
CT-00017747,09-13-477-1337-000,PASTOR ASENJO,8998115 CBBA,Residencial,R3,ED:08:59:5C:CF:D0,08/15/20,ACTIVO,"1/2""",Agua Potable
CT-00017748,12-19-169-8012-000,PLINIO CABANILLAS,4614773 CBBA,Comercial,C,33:52:96:09:C1:15,09/30/25,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00017781,11-13-688-2675-000,MARCIAL DE VICENS,3684739 CBBA,Residencial,R3,4B:C6:ED:8B:C7:6F,12/29/14,ACTIVO,"3/4""",Agua Potable
CT-00017788,03-09-906-2325-000,LEÃ³N CALDERON-SALOM,5473421 CBBA,Comercial Especial,CE,7A:CD:67:DE:ED:C2,11/10/15,ACTIVO,"1/2""",Solo Agua
CT-00017798,15-07-420-0473-000,CURRO ESPADA ATIENZA,4649927 CBBA,Residencial,R2,6D:3D:96:22:1D:16,05/26/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017802,07-12-673-2543-000,ALONDRA ÃGUILA ÃNGEL,8673213 CBBA,Residencial,R1,6A:1E:59:AC:EE:01,05/01/20,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00017807,14-04-630-4217-000,CLAUDIO CLEMENTE PERA,5886017 CBBA,Residencial,R1,98:46:77:1D:F5:20,06/23/12,MOROSO,"3/4""",Solo Agua
CT-00017837,12-20-561-5544-000,ARTURO CAMACHO-POZA,7351829 CBBA,Residencial,R4,1C:A0:EB:9E:DB:61,02/04/15,ACTIVO,"3/4""",Solo Agua
CT-00017839,11-06-626-7000-000,GERALDO FELIU SOSA,3988546 CBBA,Residencial,R4,6C:4B:33:E8:34:44,01/15/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017845,05-20-166-5789-000,TATIANA CASTELLÃ³ CORRAL,8683631 CBBA,Comercial,C,07:BC:A6:F4:84:E4,01/14/23,ACTIVO,"1/2""",Solo Agua
CT-00017849,01-01-806-3584-000,ADORACIÃ³N CAYETANA SALCEDO BORRELL,6892638 CBBA,Residencial,R4,C1:2E:24:F0:9B:FD,12/30/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017858,01-18-566-5378-000,PACO DE FRANCISCO,7617797 CBBA,Residencial,R3,3D:20:78:07:91:0C,09/24/12,ACTIVO,"1/2""",Agua Potable
CT-00017900,05-08-098-7540-000,AURORA FELICIANA IBAÃ±EZ MARISCAL,7270174 CBBA,Residencial,R1,44:36:30:9B:15:AE,01/24/23,ACTIVO,"1/2""",Solo Agua
CT-00017916,02-04-808-3981-000,VICENTA ROVIRA FUERTES,5682942 CBBA,Comercial,C,37:D6:59:41:34:81,08/02/20,SUSPENDIDO,"1/2""",Agua Potable
CT-00017923,06-06-738-2430-000,DARÃ­O HIGUERAS,8925832 CBBA,Residencial,R2,9F:DC:80:6B:68:84,10/03/12,CORTADO,"1/2""",Agua Potable
CT-00017933,15-07-857-6993-000,GISELA VALL BAUZÃ,7368571 CBBA,Residencial,R1,FC:7B:7D:2B:92:26,03/15/26,ACTIVO,"3/4""",Agua Potable
CT-00017962,15-11-476-7483-000,SILVESTRE FUERTES SANTIAGO,6114484 CBBA,Residencial,R2,D9:9F:7E:B1:8A:82,08/24/15,ACTIVO,"2""",Agua Industrial
CT-00017964,05-01-499-9793-000,RAFA CARBONELL,6778465 CBBA,Residencial,R2,BF:D8:09:A2:6D:83,03/29/25,ACTIVO,"1/2""",Agua Potable
CT-00017966,09-12-418-9643-000,BENIGNA VICENTA BARBERO ALBERTO,6692990 CBBA,Residencial,R2,A4:12:F3:A6:13:D7,05/05/23,ACTIVO,"1""",Agua + Alcantarillado
CT-00017993,11-01-554-3850-000,IMELDA PUENTE OLIVÃ©,6227549 CBBA,Residencial,R4,20:16:D9:DA:5E:F8,12/05/17,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017997,08-14-806-5209-000,HERNÃ¡N ROSSELLÃ³ GÃ¡MEZ,1655547 CBBA,Residencial,R1,46:54:AA:DF:1B:AB,07/26/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00017999,07-15-640-9404-000,CALIXTO GOÃ±I RAMOS,6946453 CBBA,Comercial,C,9B:4F:BF:E5:E2:1D,10/11/13,ACTIVO,"1/2""",Agua Potable
CT-00018022,03-20-139-1464-000,MIGUELA CINTIA ROSELL ZURITA,6391168 CBBA,Residencial,R4,97:8B:FF:60:17:86,07/20/21,ACTIVO,"1/2""",Agua Potable
CT-00018045,09-03-104-2961-000,ISMAEL DEL GUAL,2336353 CBBA,Comercial,C,0A:90:D9:7F:20:11,01/25/25,ACTIVO,"3/4""",Agua Potable
CT-00018048,02-12-974-1857-000,PERLITA ESTELA ESPEJO BLAZQUEZ,6925469 CBBA,Residencial,R4,C5:E3:82:8B:4B:E1,03/04/14,ACTIVO,"1/2""",Solo Agua
CT-00018061,08-19-271-4993-000,PRIMITIVA GONZÃ¡LEZ IZAGUIRRE,4337526 CBBA,Residencial,R3,32:DD:37:0F:4C:59,08/27/21,ACTIVO,"1/2""",Agua Industrial
CT-00018076,12-10-298-1614-000,MARÃ­A CRISTINA CERDÃ¡ SUREDA,7251577 CBBA,Residencial,R1,67:C0:AE:00:B7:49,01/21/24,INACTIVO,"1/2""",Agua Potable
CT-00018091,04-17-253-2164-000,FLORINA ROBLES-VALENCIA,3487510 CBBA,Residencial,R4,FF:00:1E:2A:B3:FE,09/21/17,INACTIVO,"1/2""",Agua Potable
CT-00018096,04-16-567-3546-000,VITO VAZQUEZ-CALDERÃ³N,3508882 CBBA,Residencial,R2,AE:F0:48:AB:AC:AA,06/09/17,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018098,05-18-781-3807-000,ÃUREA BARRERA LASTRA,9238709 CBBA,Residencial,R4,33:B7:F1:31:53:20,05/01/22,ACTIVO,"1/2""",Agua Potable
CT-00018119,01-04-158-1814-000,DOLORES DEL VIZCAÃ­NO,5544933 CBBA,Residencial,R3,95:B9:49:13:10:73,06/25/15,ACTIVO,"1/2""",Agua Potable
CT-00018138,07-13-106-8711-000,JOSE RAMÃ³N PALLARÃ¨S,5100805 CBBA,Residencial,R2,A6:5E:88:73:4E:F0,03/27/17,ACTIVO,"1/2""",Agua Potable
CT-00018143,05-13-073-0436-000,ÃFRICA FONT OSUNA,7765585 CBBA,Residencial,R4,E4:DD:CE:18:92:1B,03/06/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018146,01-16-821-0561-000,PANCHO BARRERA BARROS,7467304 CBBA,Residencial,R4,3D:9B:B0:59:84:FC,07/26/20,ACTIVO,"1/2""",Agua Potable
CT-00018157,06-14-821-6919-000,MARÃ­A TERESA VIVES TEJADA,2104818 CBBA,Comercial,C,AC:23:16:20:78:E0,08/10/12,MOROSO,"3/4""",Agua + Alcantarillado
CT-00018177,09-19-837-0269-000,VICENTA RUPERTA MELÃ©NDEZ PERERA,7482408 CBBA,Residencial,R2,00:4F:69:29:62:AE,01/28/18,MOROSO,"1/2""",Agua Potable
CT-00018186,10-06-870-4344-000,MIGUEL BAUTISTA CÃ³ZAR PATIÃ±O,8061158 CBBA,Residencial,R4,A5:ED:91:92:7B:AD,11/05/21,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018195,13-12-374-1213-000,JOVITA AGUSTÃ­N BALAGUER,4276684 CBBA,Social,S,12:4A:6E:24:89:62,10/15/13,ACTIVO,"1/2""",Agua Potable
CT-00018235,12-01-433-1573-000,ROBERTA DEL OLMEDO,8445496 CBBA,Residencial,R3,95:7D:36:2F:A0:99,05/02/25,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00018261,07-01-133-7706-000,VERÃ³NICA COLLADO PLANAS,9115991 CBBA,Residencial,R2,53:7D:CF:36:9F:4A,07/01/13,ACTIVO,"1""",Agua Potable
CT-00018278,04-04-599-0054-000,RAMIRO ASENSIO-OLIVER,2007002 CBBA,Social,S,47:7E:3E:B7:B9:A2,12/28/12,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00018297,10-15-922-4790-000,ANDREA FIGUERAS ZAMORA,8535971 CBBA,Residencial,R1,34:E9:A4:07:E9:E5,06/15/18,MOROSO,"1/2""",Agua + Alcantarillado
CT-00018302,12-07-497-4242-000,EMELINA GIL-MURO,2976261 CBBA,Residencial,R2,94:24:AA:40:D3:82,09/17/14,ACTIVO,"1""",Agua Potable
CT-00018308,13-08-372-6744-000,FRANCISCO JAVIER PUIG-IZQUIERDO,5705930 CBBA,Residencial,R4,76:2E:AC:E7:E4:01,02/17/12,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018320,11-15-657-7396-000,NARCISO QUINTANA,5799783 CBBA,Residencial,R1,68:4E:4A:EC:B4:22,10/14/25,ACTIVO,"1/2""",Agua Potable
CT-00018326,01-02-870-4764-000,ABRIL COCA,8052018 CBBA,Residencial,R2,C4:81:10:E8:13:C6,08/15/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018327,12-19-916-0867-000,ÃNGELES MOSQUERA BÃ¡EZ,2023958 CBBA,Residencial,R3,F7:B0:37:66:B4:04,01/03/14,ACTIVO,"1 1/2""",Agua Potable
CT-00018344,04-10-534-6042-000,IBÃ¡N FERRER,6766947 CBBA,Comercial,C,AE:AC:1C:99:01:ED,03/10/18,ACTIVO,"1/2""",Agua Potable
CT-00018386,14-06-139-6349-000,SEBASTIÃ¡N CORTÃ©S COMPANY,7651757 CBBA,Residencial,R1,97:4D:54:AE:C5:2A,03/19/13,ACTIVO,"1/2""",Agua Potable
CT-00018397,13-08-668-2980-000,ROSALINDA SANMARTÃ­N CAPARRÃ³S,9037434 CBBA,Residencial,R4,49:63:B1:0F:A8:85,08/28/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018402,07-13-550-2606-000,ENCARNACION ROSELL BORRÃ¡S,5481358 CBBA,Residencial,R1,F7:6F:74:E1:3E:B9,10/01/18,ACTIVO,"1""",Agua + Alcantarillado
CT-00018415,14-10-605-5716-000,CIRINO LAGUNA TERRÃ³N,6999380 CBBA,Residencial,R3,7B:CC:C5:C1:17:3B,04/24/18,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00018423,10-19-900-1688-000,ARACELI FOLCH CRESPI,2608370 CBBA,Residencial,R4,FB:12:05:28:E7:F8,02/23/25,ACTIVO,"1/2""",Agua Potable
CT-00018431,14-10-401-7073-000,HILARIO DURÃ¡N FERNÃ¡NDEZ,9472356 CBBA,Residencial,R1,5F:60:CA:79:B1:0E,07/25/14,SUSPENDIDO,"3/4""",Agua + Alcantarillado
CT-00018441,04-09-056-0483-000,HIPÃ³LITO GUZMAN-MAZA,7332756 CBBA,Residencial,R2,4D:FD:0D:1E:34:AB,05/30/21,ACTIVO,"3/4""",Solo Agua
CT-00018460,13-14-461-9873-000,FABIANA ROSELLÃ³ LOZANO,4531930 CBBA,Residencial,R4,D8:66:1E:FA:8F:84,03/10/21,ACTIVO,"1/2""",Agua Potable
CT-00018461,05-02-166-5904-000,ABRAHAM MILLA AGUDO,5095976 CBBA,Residencial,R3,9F:06:06:17:17:2C,03/27/14,ACTIVO,"1/2""",Agua Potable
CT-00018469,06-17-820-1749-000,ESTEBAN ALONSO AGULLO,8146306 CBBA,Residencial,R3,85:EF:BC:85:54:16,12/01/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018482,03-02-473-2258-000,ALEJANDRO NILO GIMENEZ ROVIRA,8429545 CBBA,Residencial,R2,F2:B9:C9:E7:67:74,09/17/25,ACTIVO,"1/2""",Agua Potable
CT-00018489,09-10-526-8354-000,ENCARNACION JESSICA MORALEDA CATALÃ¡N,2325973 CBBA,Residencial,R3,3D:2F:8A:68:ED:75,08/08/23,ACTIVO,"1/2""",Agua Potable
CT-00018504,12-12-819-6184-000,EMPERATRIZ VALENCIA ROS,6924965 CBBA,Social,S,80:DB:6B:88:2F:75,01/05/24,ACTIVO,"3/4""",Agua Potable
CT-00018507,06-16-905-9410-000,LAURA DEL CAÃ±IZARES,7120408 CBBA,Comercial,C,92:03:54:27:BB:0E,08/31/21,SUSPENDIDO,"1/2""",Agua Industrial
CT-00018533,14-02-396-1945-000,BUENAVENTURA BENÃ­TEZ COBO,7562994 CBBA,Residencial,R1,C2:FB:5A:C6:55:DA,01/21/24,INACTIVO,"1/2""",Agua + Alcantarillado
CT-00018566,02-04-889-3608-000,CÃ¡NDIDO BELLIDO,9541931 CBBA,Residencial,R3,5E:31:C1:06:5F:3D,09/10/13,ACTIVO,"3/4""",Agua Potable
CT-00018567,02-01-526-4023-000,FLOR MIRANDA LILLO,9378604 CBBA,Residencial,R2,9F:FE:25:47:BB:89,09/09/21,CORTADO,"3""",Agua + Alcantarillado
CT-00018574,15-08-048-3850-000,FELIPA MATA JORDÃ¡,8003584 CBBA,Residencial,R3,78:44:D0:53:D7:60,03/30/20,ACTIVO,"1/2""",Agua Potable
CT-00018587,14-12-116-2972-000,RAMIRO SALCEDO SANTOS,6524038 CBBA,Social,S,9F:40:7C:02:4B:BC,11/01/24,INACTIVO,"1 1/2""",Agua Potable
CT-00018590,07-09-577-5107-000,ISA GARZÃ³N PERALTA,8506792 CBBA,Residencial,R2,C6:B8:03:43:58:85,04/01/22,INACTIVO,"1/2""",Agua Potable
CT-00018594,12-13-248-4923-000,AINARA GOMIS PANIAGUA,8294248 CBBA,Residencial,R2,94:0C:5E:49:D7:6D,07/03/25,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00018599,06-12-163-7734-000,CRUZ DEL BARRAL,5586102 CBBA,Residencial,R1,79:85:2E:83:6D:26,04/15/25,ACTIVO,"1/2""",Agua Potable
CT-00018632,12-20-622-0724-000,REGINA MORALES ROVIRA,7795393 CBBA,Comercial,C,EF:7B:D7:32:63:C0,02/10/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018639,08-14-857-2759-000,BRUNILDA REBOLLO CAPARRÃ³S,2679882 CBBA,Residencial,R1,00:4B:B4:AA:D3:17,02/08/26,ACTIVO,"1/2""",Agua Potable
CT-00018644,04-02-518-4454-000,CARMELITA CATALÃ¡-MARIN,6566306 CBBA,Residencial,R2,A1:D1:E3:3F:14:15,03/15/23,ACTIVO,"1/2""",Solo Agua
CT-00018646,06-14-821-6919-000,MARÃ­A TERESA VIVES TEJADA,2104818 CBBA,Residencial,R4,A7:42:CD:0A:30:80,12/03/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018657,06-15-370-3051-000,ANA SOFÃ­A IGLESIAS GAYA,6026831 CBBA,Residencial,R4,33:EF:23:1E:F2:7A,12/18/13,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00018665,05-07-923-1009-000,BONIFACIO PARDO-QUIRÃ³S,5802793 CBBA,Comercial Especial,CE,DC:6E:55:1C:D2:14,03/22/24,ACTIVO,"3/4""",Agua Potable
CT-00018723,01-11-791-3742-000,SATURNINA ABRIL-PUIG,4742297 CBBA,Residencial,R2,A8:07:7D:A1:A1:67,07/18/20,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00018729,06-05-886-3731-000,ARIEL FIGUERAS CALDERON,7199138 CBBA,Residencial,R1,3A:D1:DD:00:D1:23,10/18/20,INACTIVO,"3/4""",Agua Potable
CT-00018762,11-11-307-8752-000,VIRGINIA BAYÃ³N-VALENCIANO,1025847 CBBA,Residencial,R3,EC:DF:F5:78:F6:CE,09/06/17,ACTIVO,"1/2""",Agua Potable
CT-00018804,15-18-999-0130-000,URBANO RAMOS CARRASCO,9331296 CBBA,Residencial,R4,B5:9D:5B:8A:FC:86,03/22/24,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00018806,12-17-964-8994-000,ESTRELLA JEREZ CAMINO,9985022 CBBA,Social,S,21:08:D2:CD:E8:B7,06/04/23,ACTIVO,"1/2""",Solo Agua
CT-00018816,01-18-235-2059-000,SONIA DÃ¡VILA LASTRA,3993938 CBBA,Residencial,R4,82:1C:9B:1B:CA:42,08/25/12,ACTIVO,"3/4""",Agua Potable
CT-00018847,10-08-387-0647-000,RICARDO OTERO MONREAL,9303584 CBBA,Residencial,R3,3A:B2:54:13:9F:58,05/20/25,ACTIVO,"1/2""",Agua Industrial
CT-00018857,15-19-954-6856-000,NICODEMO DEL JEREZ,7118693 CBBA,Comercial,C,58:1D:CB:A8:12:26,02/16/26,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018859,06-11-069-8814-000,CIRIACO CASTRILLO,4311621 CBBA,Residencial,R4,8C:D1:3A:39:8A:F1,12/25/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018862,13-05-092-6157-000,ROXANA DE ZAPATA,7726400 CBBA,Residencial,R1,19:86:98:01:DF:57,12/19/18,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018872,02-03-041-9732-000,JORDÃ¡N CALDERON GALLARDO,1195311 CBBA,Preferencial,P,4D:C9:B8:E1:F8:6F,05/18/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018888,04-09-749-2369-000,ÃÃ±IGO PEDROSA POZA,4307338 CBBA,Residencial,R3,F5:A2:57:C2:F0:BF,02/11/17,ACTIVO,"1/2""",Agua Potable
CT-00018890,02-13-525-8755-000,MARÃ­A FERNANDA REBOLLO,9229457 CBBA,Comercial,C,AF:E2:F0:44:7A:D9,06/16/17,ACTIVO,"1/2""",Agua Industrial
CT-00018892,07-12-096-6963-000,CESAR CÃ¡RDENAS GÃ¡LVEZ,3980862 CBBA,Residencial,R4,E6:D4:D9:15:F8:3B,01/12/21,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018897,04-11-476-7441-000,LOPE CABAÃ±AS-BLANCO,5011610 CBBA,Residencial,R1,A9:27:02:0F:AF:52,12/12/23,ACTIVO,"1/2""",Agua Potable
CT-00018905,02-14-829-8998-000,SILVIO CASES BORRÃ¡S,4290955 CBBA,Residencial,R4,6A:10:D2:43:10:42,07/13/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018924,07-09-495-9872-000,HECTOR SILVA LOBATO,7819896 CBBA,Residencial,R2,B9:1F:23:0E:EF:D0,11/17/15,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00018952,08-02-316-1673-000,ZAIRA PALOMO VIÃ±A,1078725 CBBA,Comercial,C,0E:ED:4C:39:3E:15,07/06/13,ACTIVO,"1/2""",Agua Industrial
CT-00018977,10-20-034-1283-000,ENCARNACIÃ³N DE FERNANDEZ,3439881 CBBA,Residencial,R1,2B:C4:9B:28:B0:27,08/24/15,ACTIVO,"1/2""",Agua Potable
CT-00018988,03-10-594-8350-000,CONSUELA LERMA-ALFONSO,8361465 CBBA,Comercial,C,19:D2:81:49:0D:9A,12/09/17,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00018993,03-03-355-3161-000,ANDRÃ©S MOLL CAÃ±ELLAS,3578735 CBBA,Comercial,C,A2:26:8C:CF:6E:AE,07/03/21,ACTIVO,"1""",Solo Agua
CT-00019001,10-11-292-6468-000,NATANAEL BARÃ³ MAESTRE,3489173 CBBA,Preferencial,P,79:74:96:8D:32:B7,05/14/21,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00019016,13-12-374-1213-000,JOVITA AGUSTÃ­N BALAGUER,4276684 CBBA,Residencial,R4,30:5D:27:C9:32:B1,07/03/21,ACTIVO,"1/2""",Agua Potable
CT-00019023,03-09-819-8983-000,ARIEL ROLDAN MENÃ©NDEZ,9776126 CBBA,Residencial,R1,E5:03:65:73:16:F9,12/01/12,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00019034,05-04-606-6704-000,CRUZ LUÃ­S-BOU,7073934 CBBA,Comercial,C,AC:A8:F4:66:1D:E7,02/07/16,ACTIVO,"1 1/2""",Agua Potable
CT-00019051,11-18-099-6653-000,TELMO BARCELÃ³,2008703 CBBA,Residencial,R4,9B:A4:77:84:6C:15,03/31/13,ACTIVO,"1/2""",Agua Potable
CT-00019075,14-09-479-0928-000,CIRO GRANDE VILLAR,5062357 CBBA,Residencial,R2,CE:CB:F9:DC:5F:B9,02/17/18,ACTIVO,"1/2""",Solo Agua
CT-00019078,03-02-367-8394-000,ZACARÃ­AS FAJARDO-SEBASTIÃ¡N,3063132 CBBA,Residencial,R2,5B:FE:FD:E6:F7:3F,06/13/23,ACTIVO,"3/4""",Agua Potable
CT-00019102,09-13-477-1337-000,PASTOR ASENJO,8998115 CBBA,Residencial,R2,39:98:CF:22:8C:0E,02/04/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00019111,13-20-042-2105-000,LOIDA DE ROMA,1035428 CBBA,Residencial,R4,9C:84:F6:BB:C8:96,11/20/19,ACTIVO,"1/2""",Solo Agua
CT-00019112,13-04-756-8502-000,OTILIA DE CASALS,2884463 CBBA,Residencial,R4,DF:7C:23:22:4D:EA,03/19/25,ACTIVO,"3/4""",Agua Potable
CT-00019120,04-07-134-3893-000,ESMERALDA GUZMÃ¡N FLORES,8984813 CBBA,Residencial,R4,3F:4A:86:91:84:88,06/26/17,INACTIVO,"1/2""",Agua + Alcantarillado
CT-00019122,11-08-882-0571-000,ENCARNITA AROA DOMINGUEZ TAMARIT,9625022 CBBA,Comercial,C,39:A8:22:9F:66:8D,08/24/18,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00019125,02-04-529-8453-000,PRUDENCIO CABEZAS,1855053 CBBA,Residencial,R1,B7:B8:7A:C8:DD:D7,12/09/25,ACTIVO,"1/2""",Agua Potable
CT-00019126,05-10-460-6930-000,BASILIO BOSCH ROZAS,7643551 CBBA,Residencial,R1,CF:AA:CC:8D:AF:C2,03/08/12,ACTIVO,"1/2""",Agua Potable
CT-00019132,14-09-417-6141-000,DAN ARROYO-ACEVEDO,3586186 CBBA,Residencial,R3,A1:9F:86:25:AC:49,06/11/24,CORTADO,"1/2""",Agua Potable
CT-00019154,05-16-576-8995-000,PACÃ­FICA PUJOL-FELIU,8152004 CBBA,Residencial,R2,7E:2B:B6:CF:FF:7D,08/30/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00019170,11-11-135-2207-000,ILEANA CEPEDA-OLIVA,5284836 CBBA,Residencial,R4,4E:F9:C7:73:12:A3,07/11/21,SUSPENDIDO,"1/2""",Agua Potable
CT-00019195,06-04-238-0620-000,MORENA PALOMARES-BERNAD,3511715 CBBA,Preferencial,P,3C:43:49:AE:35:1E,04/09/19,ACTIVO,"1/2""",Solo Agua
CT-00019213,01-06-109-1718-000,ROSARIO FERNÃ¡NDEZ,7897870 CBBA,Residencial,R2,E5:1E:33:02:E4:3C,01/13/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00019236,06-15-920-1087-000,VICTORIA VICENS-BOLAÃ±OS,9204988 CBBA,Residencial,R2,78:55:CC:C9:43:F5,05/10/17,CORTADO,"2""",Agua + Alcantarillado
CT-00019266,12-12-369-2290-000,ANITA VELASCO CALZADA,6410627 CBBA,Residencial,R1,1C:11:93:91:63:7C,08/03/21,ACTIVO,"3/4""",Agua Potable
CT-00019267,14-02-134-7339-000,ALEX TEO QUINTERO COROMINAS,8082992 CBBA,Residencial,R4,ED:F0:A5:84:49:27,09/17/13,SUSPENDIDO,"1/2""",Agua Potable
CT-00019275,07-14-810-5473-000,MARCO DE ALEMÃ¡N,8595350 CBBA,Residencial,R1,AA:C6:C3:4F:9A:F6,01/29/12,MOROSO,"1""",Agua Potable
CT-00019289,09-13-389-9193-000,JUAN BAUTISTA DUEÃ±AS ZAMORA,8460033 CBBA,Residencial,R4,BD:3E:0B:65:D9:F2,12/16/22,ACTIVO,"1/2""",Agua Potable
